5.626103502926079E+05,  3.443226728906326E+05, -2.436423881476089E+04, -7.773324883987282E-04,  1.210822659373845E-02, -9.778450920580606E-07,
5.626103036523244E+05,  3.443233993842364E+05, -2.436423887342542E+04, -7.773436315112707E-04,  1.210822686526655E-02, -9.776387262360603E-07,
5.626102570113721E+05,  3.443241258778565E+05, -2.436423893207755E+04, -7.773547746209215E-04,  1.210822713679880E-02, -9.774323603559468E-07,
5.626102103697514E+05,  3.443248523714928E+05, -2.436423899071729E+04, -7.773659177276804E-04,  1.210822740833522E-02, -9.772259944194547E-07,
5.626101637274621E+05,  3.443255788651454E+05, -2.436423904934466E+04, -7.773770608315483E-04,  1.210822767987579E-02, -9.770196284239821E-07,
5.626101170845041E+05,  3.443263053588144E+05, -2.436423910795967E+04, -7.773882039325258E-04,  1.210822795142052E-02, -9.768132623695289E-07,
5.626100704408776E+05,  3.443270318524996E+05, -2.436423916656226E+04, -7.773993470306135E-04,  1.210822822296941E-02, -9.766068962560950E-07,
5.626100237965825E+05,  3.443277583462012E+05, -2.436423922515247E+04, -7.774104901258117E-04,  1.210822849452246E-02, -9.764005300862827E-07,
5.626099771516188E+05,  3.443284848399190E+05, -2.436423928373032E+04, -7.774216332181208E-04,  1.210822876607966E-02, -9.761941638574897E-07,
5.626099305059864E+05,  3.443292113336531E+05, -2.436423934229580E+04, -7.774327763075417E-04,  1.210822903764102E-02, -9.759877975697162E-07,
5.626098838596856E+05,  3.443299378274034E+05, -2.436423940084886E+04, -7.774439193940747E-04,  1.210822930920654E-02, -9.757814312246968E-07,
5.626098372127161E+05,  3.443306643211702E+05, -2.436423945938956E+04, -7.774550624777206E-04,  1.210822958077622E-02, -9.755750648198294E-07,
5.626097905650781E+05,  3.443313908149532E+05, -2.436423951791787E+04, -7.774662055584797E-04,  1.210822985235006E-02, -9.753686983551141E-07,
5.626097439167715E+05,  3.443321173087524E+05, -2.436423957643381E+04, -7.774773486363527E-04,  1.210823012392806E-02, -9.751623318340202E-07,
5.626096972677963E+05,  3.443328438025680E+05, -2.436423963493734E+04, -7.774884917113401E-04,  1.210823039551021E-02, -9.749559652539458E-07,
5.626096506181525E+05,  3.443335702963999E+05, -2.436423969342851E+04, -7.774996347834422E-04,  1.210823066709652E-02, -9.747495986140234E-07,
5.626096039678401E+05,  3.443342967902481E+05, -2.436423975190731E+04, -7.775107778526598E-04,  1.210823093868700E-02, -9.745432319151204E-07,
5.626095573168591E+05,  3.443350232841126E+05, -2.436423981037371E+04, -7.775219209189934E-04,  1.210823121028163E-02, -9.743368651581041E-07,
5.626095106652096E+05,  3.443357497779933E+05, -2.436423986882772E+04, -7.775330639824435E-04,  1.210823148188042E-02, -9.741304983412399E-07,
5.626094640128914E+05,  3.443364762718903E+05, -2.436423992726937E+04, -7.775442070430108E-04,  1.210823175348337E-02, -9.739241314662625E-07,
5.626094173599047E+05,  3.443372027658037E+05, -2.436423998569862E+04, -7.775553501006956E-04,  1.210823202509048E-02, -9.737177645323045E-07,
5.626093707062494E+05,  3.443379292597334E+05, -2.436424004411548E+04, -7.775664931554983E-04,  1.210823229670175E-02, -9.735113975376311E-07,
5.626093240519256E+05,  3.443386557536793E+05, -2.436424010251999E+04, -7.775776362074199E-04,  1.210823256831718E-02, -9.733050304839772E-07,
5.626092773969331E+05,  3.443393822476416E+05, -2.436424016091209E+04, -7.775887792564606E-04,  1.210823283993678E-02, -9.730986633722100E-07,
5.626092307412721E+05,  3.443401087416201E+05, -2.436424021929181E+04, -7.775999223026211E-04,  1.210823311156052E-02, -9.728922961997274E-07,
5.626091840849424E+05,  3.443408352356149E+05, -2.436424027765916E+04, -7.776110653459018E-04,  1.210823338318844E-02, -9.726859289673970E-07,
5.626091374279442E+05,  3.443415617296261E+05, -2.436424033601415E+04, -7.776222083863035E-04,  1.210823365482051E-02, -9.724795616778206E-07,
5.626090907702774E+05,  3.443422882236536E+05, -2.436424039435670E+04, -7.776333514238265E-04,  1.210823392645674E-02, -9.722731943283963E-07,
5.626090441119421E+05,  3.443430147176972E+05, -2.436424045268691E+04, -7.776444944584712E-04,  1.210823419809714E-02, -9.720668269173893E-07,
5.626089974529381E+05,  3.443437412117574E+05, -2.436424051100474E+04, -7.776556374902385E-04,  1.210823446974169E-02, -9.718604594482691E-07,
5.626089507932655E+05,  3.443444677058336E+05, -2.436424056931018E+04, -7.776667805191287E-04,  1.210823474139041E-02, -9.716540919184335E-07,
5.626089041329244E+05,  3.443451941999263E+05, -2.436424062760323E+04, -7.776779235451424E-04,  1.210823501304329E-02, -9.714477243296174E-07,
5.626088574719147E+05,  3.443459206940352E+05, -2.436424068588391E+04, -7.776890665682802E-04,  1.210823528470032E-02, -9.712413566800859E-07,
5.626088108102364E+05,  3.443466471881605E+05, -2.436424074415219E+04, -7.777002095885426E-04,  1.210823555636152E-02, -9.710349889707065E-07,
5.626087641478896E+05,  3.443473736823020E+05, -2.436424080240808E+04, -7.777113526059303E-04,  1.210823582802689E-02, -9.708286212023465E-07,
5.626087174848741E+05,  3.443481001764598E+05, -2.436424086065163E+04, -7.777224956204433E-04,  1.210823609969641E-02, -9.706222533732711E-07,
5.626086708211901E+05,  3.443488266706340E+05, -2.436424091888277E+04, -7.777336386320826E-04,  1.210823637137009E-02, -9.704158854834805E-07,
5.626086241568375E+05,  3.443495531648244E+05, -2.436424097710152E+04, -7.777447816408489E-04,  1.210823664304794E-02, -9.702095175338418E-07,
5.626085774918162E+05,  3.443502796590311E+05, -2.436424103530790E+04, -7.777559246467424E-04,  1.210823691472995E-02, -9.700031495243552E-07,
5.626085308261265E+05,  3.443510061532542E+05, -2.436424109350193E+04, -7.777670676497636E-04,  1.210823718641613E-02, -9.697967814550207E-07,
5.626084841597682E+05,  3.443517326474935E+05, -2.436424115168351E+04, -7.777782106499130E-04,  1.210823745810646E-02, -9.695904133249708E-07,
5.626084374927413E+05,  3.443524591417491E+05, -2.436424120985276E+04, -7.777893536471915E-04,  1.210823772980096E-02, -9.693840451333383E-07,
