-9.930235653377247E+07, -1.129606168949258E+08, -1.932146104069799E+04,  2.187350386806228E+01, -1.979940885668519E+01,  6.946624339096985E-04,
-9.930104411660460E+07, -1.129618048515359E+08, -1.932141936715692E+04,  2.187373506028071E+01, -1.979914481576247E+01,  6.944555102643690E-04,
-9.929973168556529E+07, -1.129629927923036E+08, -1.932137770602852E+04,  2.187396624896512E+01, -1.979888077218648E+01,  6.942485900545137E-04,
-9.929841924065480E+07, -1.129641807172286E+08, -1.932133605732024E+04,  2.187419743411549E+01, -1.979861672595734E+01,  6.940416732819088E-04,
-9.929710678187329E+07, -1.129653686263107E+08, -1.932129442102462E+04,  2.187442861573181E+01, -1.979835267707518E+01,  6.938347599616534E-04,
-9.929579430922098E+07, -1.129665565195498E+08, -1.932125279714912E+04,  2.187465979381404E+01, -1.979808862554009E+01,  6.936278500955240E-04,
-9.929448182269810E+07, -1.129677443969457E+08, -1.932121118568629E+04,  2.187489096836218E+01, -1.979782457135219E+01,  6.934209436906258E-04,
-9.929316932230484E+07, -1.129689322584983E+08, -1.932116958663613E+04,  2.187512213937620E+01, -1.979756051451161E+01,  6.932140407531762E-04,
-9.929185680804144E+07, -1.129701201042074E+08, -1.932112800000608E+04,  2.187535330685608E+01, -1.979729645501845E+01,  6.930071412920569E-04,
-9.929054427990809E+07, -1.129713079340728E+08, -1.932108642577380E+04,  2.187558447080180E+01, -1.979703239287283E+01,  6.928002453108206E-04,
-9.928923173790501E+07, -1.129724957480945E+08, -1.932104486397654E+04,  2.187581563121334E+01, -1.979676832807487E+01,  6.925933528192374E-04,
-9.928791918203242E+07, -1.129736835462721E+08, -1.932100331458449E+04,  2.187604678809070E+01, -1.979650426062467E+01,  6.923864638244126E-04,
-9.928660661229052E+07, -1.129748713286057E+08, -1.932096177759022E+04,  2.187627794143383E+01, -1.979624019052236E+01,  6.921795783290108E-04,
-9.928529402867952E+07, -1.129760590950949E+08, -1.932092025303096E+04,  2.187650909124273E+01, -1.979597611776805E+01,  6.919726963436901E-04,
-9.928398143119964E+07, -1.129772468457398E+08, -1.932087874086946E+04,  2.187674023751737E+01, -1.979571204236184E+01,  6.917658178737796E-04,
-9.928266881985107E+07, -1.129784345805400E+08, -1.932083724112809E+04,  2.187697138025774E+01, -1.979544796430387E+01,  6.915589429246083E-04,
-9.928135619463408E+07, -1.129796222994954E+08, -1.932079575379938E+04,  2.187720251946382E+01, -1.979518388359425E+01,  6.913520715059462E-04,
-9.928004355554882E+07, -1.129808100026060E+08, -1.932075427887589E+04,  2.187743365513558E+01, -1.979491980023308E+01,  6.911452036231225E-04,
-9.927873090259552E+07, -1.129819976898714E+08, -1.932071281637251E+04,  2.187766478727302E+01, -1.979465571422048E+01,  6.909383392832424E-04,
-9.927741823577443E+07, -1.129831853612916E+08, -1.932067136628181E+04,  2.187789591587610E+01, -1.979439162555657E+01,  6.907314784898588E-04,
-9.927610555508569E+07, -1.129843730168664E+08, -1.932062992859632E+04,  2.187812704094480E+01, -1.979412753424146E+01,  6.905246212527416E-04,
-9.927479286052957E+07, -1.129855606565957E+08, -1.932058850331604E+04,  2.187835816247912E+01, -1.979386344027527E+01,  6.903177675789962E-04,
-9.927348015210627E+07, -1.129867482804792E+08, -1.932054709046334E+04,  2.187858928047903E+01, -1.979359934365812E+01,  6.901109174730635E-04,
-9.927216742981599E+07, -1.129879358885168E+08, -1.932050569001585E+04,  2.187882039494451E+01, -1.979333524439010E+01,  6.899040709429372E-04,
-9.927085469365895E+07, -1.129891234807085E+08, -1.932046430197358E+04,  2.187905150587554E+01, -1.979307114247135E+01,  6.896972279983871E-04,
-9.926954194363536E+07, -1.129903110570539E+08, -1.932042292633653E+04,  2.187928261327211E+01, -1.979280703790197E+01,  6.894903886367487E-04,
-9.926822917974542E+07, -1.129914986175530E+08, -1.932038156313449E+04,  2.187951371713418E+01, -1.979254293068209E+01,  6.892835528775620E-04,
-9.926691640198937E+07, -1.129926861622055E+08, -1.932034021232277E+04,  2.187974481746175E+01, -1.979227882081180E+01,  6.890767207172743E-04,
-9.926560361036739E+07, -1.129938736910114E+08, -1.932029887392372E+04,  2.187997591425480E+01, -1.979201470829125E+01,  6.888698921700964E-04,
-9.926429080487972E+07, -1.129950612039705E+08, -1.932025754792988E+04,  2.188020700751330E+01, -1.979175059312052E+01,  6.886630672342520E-04,
-9.926297798552656E+07, -1.129962487010825E+08, -1.932021623434871E+04,  2.188043809723724E+01, -1.979148647529974E+01,  6.884562459248400E-04,
-9.926166515230812E+07, -1.129974361823474E+08, -1.932017493318766E+04,  2.188066918342660E+01, -1.979122235482903E+01,  6.882494282427487E-04,
-9.926035230522463E+07, -1.129986236477651E+08, -1.932013364441693E+04,  2.188090026608135E+01, -1.979095823170849E+01,  6.880426141977480E-04,
-9.925903944427627E+07, -1.129998110973352E+08, -1.932009236807376E+04,  2.188113134520148E+01, -1.979069410593825E+01,  6.878358037969434E-04,
-9.925772656946328E+07, -1.130009985310577E+08, -1.932005110412091E+04,  2.188136242078697E+01, -1.979042997751841E+01,  6.876289970421112E-04,
-9.925641368078583E+07, -1.130021859489324E+08, -1.932000985258818E+04,  2.188159349283781E+01, -1.979016584644910E+01,  6.874221939465741E-04,
-9.925510077824421E+07, -1.130033733509592E+08, -1.931996861346811E+04,  2.188182456135397E+01, -1.978990171273043E+01,  6.872153945147730E-04,
-9.925378786183855E+07, -1.130045607371379E+08, -1.931992738674581E+04,  2.188205562633542E+01, -1.978963757636251E+01,  6.870085987520369E-04,
-9.925247493156911E+07, -1.130057481074684E+08, -1.931988617242873E+04,  2.188228668778217E+01, -1.978937343734545E+01,  6.868018066628068E-04,
-9.925116198743610E+07, -1.130069354619504E+08, -1.931984497053176E+04,  2.188251774569418E+01, -1.978910929567937E+01,  6.865950182612934E-04,
-9.924984902943969E+07, -1.130081228005838E+08, -1.931980378102511E+04,  2.188274880007142E+01, -1.978884515136439E+01,  6.863882335474969E-04,
-9.924853605758016E+07, -1.130093101233685E+08, -1.931976260393858E+04,  2.188297985091390E+01, -1.978858100440062E+01,  6.861814525276344E-04,
-9.924722307185766E+07, -1.130104974303043E+08, -1.931972143924981E+04,  2.188321089822159E+01, -1.978831685478817E+01,  6.859746752132523E-04,
-9.924591007227243E+07, -1.130116847213910E+08, -1.931968028697371E+04,  2.188344194199447E+01, -1.978805270252716E+01,  6.857679016070151E-04,
-9.924459705882469E+07, -1.130128719966285E+08, -1.931963914710283E+04,  2.188367298223251E+01, -1.978778854761770E+01,  6.855611317204691E-04,
-9.924328403151464E+07, -1.130140592560166E+08, -1.931959801963717E+04,  2.188390401893571E+01, -1.978752439005992E+01,  6.853543655545025E-04,
-9.924197099034250E+07, -1.130152464995553E+08, -1.931955690459162E+04,  2.188413505210404E+01, -1.978726022985392E+01,  6.851476031188852E-04,
-9.924065793530846E+07, -1.130164337272442E+08, -1.931951580192894E+04,  2.188436608173748E+01, -1.978699606699982E+01,  6.849408444224991E-04,
-9.923934486641276E+07, -1.130176209390832E+08, -1.931947471167147E+04,  2.188459710783602E+01, -1.978673190149771E+01,  6.847340894644560E-04,
-9.923803178365560E+07, -1.130188081350723E+08, -1.931943363384157E+04,  2.188482813039963E+01, -1.978646773334775E+01,  6.845273382607431E-04,
-9.923671868703717E+07, -1.130199953152112E+08, -1.931939256840199E+04,  2.188505914942830E+01, -1.978620356255002E+01,  6.843205908122485E-04,
-9.923540557655773E+07, -1.130211824794998E+08, -1.931935151536018E+04,  2.188529016492201E+01, -1.978593938910465E+01,  6.841138471269659E-04,
-9.923409245221746E+07, -1.130223696279378E+08, -1.931931047473103E+04,  2.188552117688074E+01, -1.978567521301175E+01,  6.839071072120007E-04,
-9.923277931401657E+07, -1.130235567605253E+08, -1.931926944652200E+04,  2.188575218530447E+01, -1.978541103427143E+01,  6.837003710709055E-04,
-9.923146616195528E+07, -1.130247438772619E+08, -1.931922843069583E+04,  2.188598319019318E+01, -1.978514685288381E+01,  6.834936387187796E-04,
-9.923015299603383E+07, -1.130259309781476E+08, -1.931918742727488E+04,  2.188621419154684E+01, -1.978488266884901E+01,  6.832869101547345E-04,
-9.922883981625237E+07, -1.130271180631821E+08, -1.931914643626660E+04,  2.188644518936546E+01, -1.978461848216713E+01,  6.830801853867641E-04,
-9.922752662261117E+07, -1.130283051323654E+08, -1.931910545765609E+04,  2.188667618364900E+01, -1.978435429283830E+01,  6.828734644210854E-04,
-9.922621341511041E+07, -1.130294921856972E+08, -1.931906449145079E+04,  2.188690717439746E+01, -1.978409010086262E+01,  6.826667472656922E-04,
-9.922490019375031E+07, -1.130306792231774E+08, -1.931902353764325E+04,  2.188713816161079E+01, -1.978382590624021E+01,  6.824600339276898E-04,
-9.922358695853108E+07, -1.130318662448059E+08, -1.931898259624839E+04,  2.188736914528900E+01, -1.978356170897120E+01,  6.822533244150719E-04,
-9.922227370945294E+07, -1.130330532505824E+08, -1.931894166723639E+04,  2.188760012543205E+01, -1.978329750905567E+01,  6.820466187287266E-04,
-9.922096044651611E+07, -1.130342402405069E+08, -1.931890075064451E+04,  2.188783110203995E+01, -1.978303330649376E+01,  6.818399168828648E-04,
-9.921964716972077E+07, -1.130354272145792E+08, -1.931885984645784E+04,  2.188806207511266E+01, -1.978276910128559E+01,  6.816332188792629E-04,
-9.921833387906717E+07, -1.130366141727990E+08, -1.931881895465404E+04,  2.188829304465016E+01, -1.978250489343126E+01,  6.814265247268025E-04,
-9.921702057455549E+07, -1.130378011151663E+08, -1.931877807527035E+04,  2.188852401065243E+01, -1.978224068293088E+01,  6.812198344317011E-04,
-9.921570725618596E+07, -1.130389880416809E+08, -1.931873720828444E+04,  2.188875497311947E+01, -1.978197646978458E+01,  6.810131479975112E-04,
-9.921439392395879E+07, -1.130401749523426E+08, -1.931869635368884E+04,  2.188898593205124E+01, -1.978171225399246E+01,  6.808064654340029E-04,
-9.921308057787418E+07, -1.130413618471513E+08, -1.931865551150590E+04,  2.188921688744774E+01, -1.978144803555465E+01,  6.805997867482816E-04,
-9.921176721793236E+07, -1.130425487261069E+08, -1.931861468172073E+04,  2.188944783930894E+01, -1.978118381447125E+01,  6.803931119447881E-04,
-9.921045384413353E+07, -1.130437355892090E+08, -1.931857386433333E+04,  2.188967878763482E+01, -1.978091959074238E+01,  6.801864410332925E-04,
-9.920914045647791E+07, -1.130449224364577E+08, -1.931853305935115E+04,  2.188990973242538E+01, -1.978065536436815E+01,  6.799797740173474E-04,
-9.920782705496570E+07, -1.130461092678527E+08, -1.931849226675928E+04,  2.189014067368057E+01, -1.978039113534869E+01,  6.797731109067229E-04,
-9.920651363959713E+07, -1.130472960833939E+08, -1.931845148657262E+04,  2.189037161140040E+01, -1.978012690368409E+01,  6.795664517049715E-04,
-9.920520021037242E+07, -1.130484828830811E+08, -1.931841071878374E+04,  2.189060254558484E+01, -1.977986266937449E+01,  6.793597964200870E-04,
-9.920388676729174E+07, -1.130496696669142E+08, -1.931836996340007E+04,  2.189083347623387E+01, -1.977959843241998E+01,  6.791531450591748E-04,
-9.920257331035534E+07, -1.130508564348929E+08, -1.931832922040671E+04,  2.189106440334747E+01, -1.977933419282069E+01,  6.789464976257875E-04,
-9.920125983956341E+07, -1.130520431870173E+08, -1.931828848981857E+04,  2.189129532692563E+01, -1.977906995057673E+01,  6.787398541341361E-04,
-9.919994635491617E+07, -1.130532299232869E+08, -1.931824777162820E+04,  2.189152624696833E+01, -1.977880570568822E+01,  6.785332145833323E-04,
-9.919863285641384E+07, -1.130544166437019E+08, -1.931820706583560E+04,  2.189175716347554E+01, -1.977854145815526E+01,  6.783265789822579E-04,
-9.919731934405662E+07, -1.130556033482619E+08, -1.931816637243330E+04,  2.189198807644726E+01, -1.977827720797798E+01,  6.781199473389066E-04,
-9.919600581784475E+07, -1.130567900369668E+08, -1.931812569143623E+04,  2.189221898588346E+01, -1.977801295515649E+01,  6.779133196577192E-04,
-9.919469227777840E+07, -1.130579767098164E+08, -1.931808502284437E+04,  2.189244989178412E+01, -1.977774869969089E+01,  6.777066959466893E-04,
-9.919337872385781E+07, -1.130591633668107E+08, -1.931804436663538E+04,  2.189268079414923E+01, -1.977748444158132E+01,  6.775000762164751E-04,
-9.919206515608318E+07, -1.130603500079494E+08, -1.931800372283161E+04,  2.189291169297877E+01, -1.977722018082788E+01,  6.772934604679648E-04,
-9.919075157445471E+07, -1.130615366332323E+08, -1.931796309142560E+04,  2.189314258827272E+01, -1.977695591743068E+01,  6.770868487064874E-04,
-9.918943797897264E+07, -1.130627232426594E+08, -1.931792247240245E+04,  2.189337348003106E+01, -1.977669165138984E+01,  6.768802409435892E-04,
-9.918812436963718E+07, -1.130639098362304E+08, -1.931788186579198E+04,  2.189360436825377E+01, -1.977642738270547E+01,  6.766736371854876E-04,
-9.918681074644852E+07, -1.130650964139453E+08, -1.931784127156436E+04,  2.189383525294084E+01, -1.977616311137768E+01,  6.764670374321824E-04,
-9.918549710940690E+07, -1.130662829758038E+08, -1.931780068975687E+04,  2.189406613409224E+01, -1.977589883740661E+01,  6.762604417049900E-04,
-9.918418345851250E+07, -1.130674695218057E+08, -1.931776012031734E+04,  2.189429701170796E+01, -1.977563456079234E+01,  6.760538499959168E-04,
-9.918286979376557E+07, -1.130686560519510E+08, -1.931771956328303E+04,  2.189452788578799E+01, -1.977537028153501E+01,  6.758472623120682E-04,
-9.918155611516629E+07, -1.130698425662394E+08, -1.931767901863903E+04,  2.189475875633230E+01, -1.977510599963473E+01,  6.756406786712077E-04,
-9.918024242271487E+07, -1.130710290646709E+08, -1.931763848640770E+04,  2.189498962334087E+01, -1.977484171509159E+01,  6.754340990706709E-04,
-9.917892871641155E+07, -1.130722155472452E+08, -1.931759796655178E+04,  2.189522048681368E+01, -1.977457742790574E+01,  6.752275235220040E-04,
-9.917761499625653E+07, -1.130734020139622E+08, -1.931755745910853E+04,  2.189545134675074E+01, -1.977431313807727E+01,  6.750209520314243E-04,
-9.917630126225002E+07, -1.130745884648217E+08, -1.931751696404070E+04,  2.189568220315199E+01, -1.977404884560630E+01,  6.748143845989318E-04,
-9.917498751439221E+07, -1.130757748998236E+08, -1.931747648137808E+04,  2.189591305601744E+01, -1.977378455049294E+01,  6.746078212405138E-04,
-9.917367375268336E+07, -1.130769613189677E+08, -1.931743601109833E+04,  2.189614390534707E+01, -1.977352025273732E+01,  6.744012619570583E-04,
-9.917235997712366E+07, -1.130781477222539E+08, -1.931739555322379E+04,  2.189637475114085E+01, -1.977325595233954E+01,  6.741947067583354E-04,
-9.917104618771330E+07, -1.130793341096819E+08, -1.931735510774702E+04,  2.189660559339877E+01, -1.977299164929973E+01,  6.739881556487859E-04,
-9.916973238445251E+07, -1.130805204812517E+08, -1.931731467463821E+04,  2.189683643212082E+01, -1.977272734361798E+01,  6.737816086346271E-04,
-9.916841856734152E+07, -1.130817068369631E+08, -1.931727425394952E+04,  2.189706726730697E+01, -1.977246303529441E+01,  6.735750657238526E-04,
-9.916710473638050E+07, -1.130828931768159E+08, -1.931723384563625E+04,  2.189729809895719E+01, -1.977219872432915E+01,  6.733685269217915E-04,
-9.916579089156970E+07, -1.130840795008100E+08, -1.931719344971329E+04,  2.189752892707149E+01, -1.977193441072230E+01,  6.731619922373255E-04,
-9.916447703290933E+07, -1.130852658089452E+08, -1.931715306619555E+04,  2.189775975164985E+01, -1.977167009447398E+01,  6.729554616748956E-04,
-9.916316316039957E+07, -1.130864521012213E+08, -1.931711269506812E+04,  2.189799057269222E+01, -1.977140577558431E+01,  6.727489352433835E-04,
-9.916184927404068E+07, -1.130876383776382E+08, -1.931707233632356E+04,  2.189822139019862E+01, -1.977114145405339E+01,  6.725424129490065E-04,
-9.916053537383282E+07, -1.130888246381957E+08, -1.931703198997676E+04,  2.189845220416901E+01, -1.977087712988134E+01,  6.723358947962055E-04,
-9.915922145977624E+07, -1.130900108828937E+08, -1.931699165602773E+04,  2.189868301460338E+01, -1.977061280306828E+01,  6.721293807929740E-04,
-9.915790753187115E+07, -1.130911971117320E+08, -1.931695133443922E+04,  2.189891382150171E+01, -1.977034847361431E+01,  6.719228709428648E-04,
-9.915659359011774E+07, -1.130923833247105E+08, -1.931691102527082E+04,  2.189914462486398E+01, -1.977008414151956E+01,  6.717163652609770E-04,
-9.915527963451624E+07, -1.130935695218290E+08, -1.931687072847784E+04,  2.189937542469018E+01, -1.976981980678414E+01,  6.715098637455341E-04,
-9.915396566506685E+07, -1.130947557030873E+08, -1.931683044408262E+04,  2.189960622098029E+01, -1.976955546940816E+01,  6.713033664045298E-04,
-9.915265168176979E+07, -1.130959418684852E+08, -1.931679017208517E+04,  2.189983701373428E+01, -1.976929112939173E+01,  6.710968732495104E-04,
-9.915133768462527E+07, -1.130971280180227E+08, -1.931674991246313E+04,  2.190006780295215E+01, -1.976902678673498E+01,  6.708903842804759E-04,
-9.915002367363352E+07, -1.130983141516996E+08, -1.931670966523886E+04,  2.190029858863387E+01, -1.976876244143800E+01,  6.706838995125253E-04,
-9.914870964879471E+07, -1.130995002695157E+08, -1.931666943039000E+04,  2.190052937077943E+01, -1.976849809350093E+01,  6.704774189394413E-04,
-9.914739561010909E+07, -1.131006863714707E+08, -1.931662920794636E+04,  2.190076014938881E+01, -1.976823374292387E+01,  6.702709425816522E-04,
-9.914608155757684E+07, -1.131018724575648E+08, -1.931658899787813E+04,  2.190099092446199E+01, -1.976796938970693E+01,  6.700644704364933E-04,
-9.914476749119821E+07, -1.131030585277975E+08, -1.931654880021513E+04,  2.190122169599896E+01, -1.976770503385023E+01,  6.698580025172873E-04,
-9.914345341097338E+07, -1.131042445821688E+08, -1.931650861492753E+04,  2.190145246399969E+01, -1.976744067535389E+01,  6.696515388240343E-04,
-9.914213931690259E+07, -1.131054306206785E+08, -1.931646844202280E+04,  2.190168322846417E+01, -1.976717631421801E+01,  6.694450793673923E-04,
-9.914082520898606E+07, -1.131066166433264E+08, -1.931642828151584E+04,  2.190191398939239E+01, -1.976691195044271E+01,  6.692386241518022E-04,
-9.913951108722395E+07, -1.131078026501125E+08, -1.931638813339174E+04,  2.190214474678431E+01, -1.976664758402811E+01,  6.690321731852578E-04,
-9.913819695161650E+07, -1.131089886410365E+08, -1.931634799765795E+04,  2.190237550063993E+01, -1.976638321497433E+01,  6.688257264766406E-04,
-9.913688280216394E+07, -1.131101746160982E+08, -1.931630787430704E+04,  2.190260625095923E+01, -1.976611884328146E+01,  6.686192840277272E-04,
-9.913556863886647E+07, -1.131113605752976E+08, -1.931626776333898E+04,  2.190283699774220E+01, -1.976585446894963E+01,  6.684128458482874E-04,
-9.913425446172428E+07, -1.131125465186344E+08, -1.931622766476125E+04,  2.190306774098881E+01, -1.976559009197895E+01,  6.682064119436504E-04,
-9.913294027073762E+07, -1.131137324461086E+08, -1.931618757857382E+04,  2.190329848069904E+01, -1.976532571236955E+01,  6.679999823209215E-04,
-9.913162606590667E+07, -1.131149183577199E+08, -1.931614750475436E+04,  2.190352921687289E+01, -1.976506133012151E+01,  6.677935569863180E-04,
-9.913031184723167E+07, -1.131161042534681E+08, -1.931610744334757E+04,  2.190375994951032E+01, -1.976479694523498E+01,  6.675871359496099E-04,
-9.912899761471279E+07, -1.131172901333532E+08, -1.931606739430130E+04,  2.190399067861134E+01, -1.976453255771005E+01,  6.673807192107972E-04,
-9.912768336835030E+07, -1.131184759973750E+08, -1.931602735766023E+04,  2.190422140417590E+01, -1.976426816754684E+01,  6.671743067840907E-04,
-9.912636910814437E+07, -1.131196618455333E+08, -1.931598733338714E+04,  2.190445212620401E+01, -1.976400377474546E+01,  6.669678986686023E-04,
-9.912505483409522E+07, -1.131208476778279E+08, -1.931594732151181E+04,  2.190468284469564E+01, -1.976373937930604E+01,  6.667614948785427E-04,
-9.912374054620309E+07, -1.131220334942587E+08, -1.931590732200444E+04,  2.190491355965078E+01, -1.976347498122868E+01,  6.665550954148003E-04,
-9.912242624446814E+07, -1.131232192948256E+08, -1.931586733489484E+04,  2.190514427106940E+01, -1.976321058051349E+01,  6.663487002827040E-04,
-9.912111192889062E+07, -1.131244050795284E+08, -1.931582736016810E+04,  2.190537497895150E+01, -1.976294617716060E+01,  6.661423094964647E-04,
-9.911979759947073E+07, -1.131255908483668E+08, -1.931578739780933E+04,  2.190560568329705E+01, -1.976268177117011E+01,  6.659359230560824E-04,
-9.911848325620870E+07, -1.131267766013409E+08, -1.931574744785577E+04,  2.190583638410603E+01, -1.976241736254214E+01,  6.657295409731034E-04,
-9.911716889910471E+07, -1.131279623384503E+08, -1.931570751027018E+04,  2.190606708137844E+01, -1.976215295127680E+01,  6.655231632475278E-04,
-9.911585452815899E+07, -1.131291480596950E+08, -1.931566758506745E+04,  2.190629777511425E+01, -1.976188853737421E+01,  6.653167898909018E-04,
-9.911454014337176E+07, -1.131303337650747E+08, -1.931562767226249E+04,  2.190652846531344E+01, -1.976162412083448E+01,  6.651104209094427E-04,
-9.911322574474324E+07, -1.131315194545894E+08, -1.931558777181804E+04,  2.190675915197600E+01, -1.976135970165772E+01,  6.649040563084796E-04,
-9.911191133227360E+07, -1.131327051282389E+08, -1.931554788376391E+04,  2.190698983510191E+01, -1.976109527984405E+01,  6.646976960960060E-04,
-9.911059690596309E+07, -1.131338907860229E+08, -1.931550800809264E+04,  2.190722051469115E+01, -1.976083085539359E+01,  6.644913402737984E-04,
-9.910928246581191E+07, -1.131350764279415E+08, -1.931546814480424E+04,  2.190745119074372E+01, -1.976056642830643E+01,  6.642849888587321E-04,
-9.910796801182027E+07, -1.131362620539943E+08, -1.931542829389125E+04,  2.190768186325958E+01, -1.976030199858271E+01,  6.640786418472544E-04,
-9.910665354398839E+07, -1.131374476641812E+08, -1.931538845537603E+04,  2.190791253223872E+01, -1.976003756622253E+01,  6.638722992500234E-04,
-9.910533906231648E+07, -1.131386332585022E+08, -1.931534862921387E+04,  2.190814319768113E+01, -1.975977313122601E+01,  6.636659610723683E-04,
-9.910402456680474E+07, -1.131398188369569E+08, -1.931530881544948E+04,  2.190837385958678E+01, -1.975950869359325E+01,  6.634596273240589E-04,
-9.910271005745339E+07, -1.131410043995454E+08, -1.931526901407540E+04,  2.190860451795567E+01, -1.975924425332439E+01,  6.632532980086481E-04,
